organization_identifier.x,organization_name.x,organization_type_text.x,action_identifier,action_name.x,actionAgencyCode.x,action_type_code.x,action_status_code.x,completion_date.x,organization_id.x,asessment_unit_identifier,pollutant_name,pollutant_source_type_code,explicit_margin_of_safety_text,implicit_margin_of_safety_text,load_allocation_numeric,load_allocation_units_text,permits,TMDL_end_point_text,parameters,TMDL_date.x,indian_country_indicator.x,water_type_code,organization_identifier.y,organization_name.y,organization_type_text.y,action_name.y,actionAgencyCode.y,action_type_code.y,action_status_code.y,completion_date.y,organization_id.y,documentAgencyCode,document_type_code,document_file_type,document_file_name,document_name,document_comments,document_url,TMDL_date.y,indian_country_indicator.y,parameters_name
21FL303D,Florida,State,FL68622,Nutrient TMDL for Lake Agnes and Lake McLeod,S,TMDL,EPA Final Action,2020-09-03,21FL303D,FL1466,"PHOSPHORUS, TOTAL",Nonpoint source,NA,NA,69,%,"<tibble[,3]>",NA,"<tibble[,2]>",2020-11-06,NA,"LAKE, FRESHWATER",21FL303D,Florida,State,Nutrient TMDL for Lake Agnes and Lake McLeod,S,TMDL,EPA Final Action,2020-09-03,21FL303D,S,TMDL Report,application/pdf,Agnes McLeod TMDL Report.pdf,Final TMDL Report Nutrient TMDLs for Lake Agnes and Lake McLeod,Final TMDL Report Nutrient TMDLs for Lake Agnes (WBID 1466) and Lake McLeod (WBID 1588A) and Documentation in Support of the Development of Site-Specific Numeric Interpretations of the Narrative Nutrient Criterion,https://attains.epa.gov/attains-public/api/documents/actions/21FL303D/FL68622/197999,2020-11-06,NA,"PHOSPHORUS, TOTAL"
21FL303D,Florida,State,FL68622,Nutrient TMDL for Lake Agnes and Lake McLeod,S,TMDL,EPA Final Action,2020-09-03,21FL303D,FL1466,"PHOSPHORUS, TOTAL",Nonpoint source,NA,NA,69,%,"<tibble[,3]>",NA,"<tibble[,2]>",2020-11-06,NA,"LAKE, FRESHWATER",21FL303D,Florida,State,Nutrient TMDL for Lake Agnes and Lake McLeod,S,TMDL,EPA Final Action,2020-09-03,21FL303D,S,TMDL Report,application/pdf,Agnes McLeod TMDL Report.pdf,Final TMDL Report Nutrient TMDLs for Lake Agnes and Lake McLeod,Final TMDL Report Nutrient TMDLs for Lake Agnes (WBID 1466) and Lake McLeod (WBID 1588A) and Documentation in Support of the Development of Site-Specific Numeric Interpretations of the Narrative Nutrient Criterion,https://attains.epa.gov/attains-public/api/documents/actions/21FL303D/FL68622/197999,2020-11-06,NA,"NITROGEN, TOTAL"
21FL303D,Florida,State,FL68622,Nutrient TMDL for Lake Agnes and Lake McLeod,S,TMDL,EPA Final Action,2020-09-03,21FL303D,FL1466,"NITROGEN, TOTAL",Nonpoint source,NA,NA,41,%,"<tibble[,3]>",NA,"<tibble[,2]>",2020-11-06,NA,"LAKE, FRESHWATER",21FL303D,Florida,State,Nutrient TMDL for Lake Agnes and Lake McLeod,S,TMDL,EPA Final Action,2020-09-03,21FL303D,S,TMDL Report,application/pdf,Agnes McLeod TMDL Report.pdf,Final TMDL Report Nutrient TMDLs for Lake Agnes and Lake McLeod,Final TMDL Report Nutrient TMDLs for Lake Agnes (WBID 1466) and Lake McLeod (WBID 1588A) and Documentation in Support of the Development of Site-Specific Numeric Interpretations of the Narrative Nutrient Criterion,https://attains.epa.gov/attains-public/api/documents/actions/21FL303D/FL68622/197999,2020-11-06,NA,"PHOSPHORUS, TOTAL"
21FL303D,Florida,State,FL68622,Nutrient TMDL for Lake Agnes and Lake McLeod,S,TMDL,EPA Final Action,2020-09-03,21FL303D,FL1466,"NITROGEN, TOTAL",Nonpoint source,NA,NA,41,%,"<tibble[,3]>",NA,"<tibble[,2]>",2020-11-06,NA,"LAKE, FRESHWATER",21FL303D,Florida,State,Nutrient TMDL for Lake Agnes and Lake McLeod,S,TMDL,EPA Final Action,2020-09-03,21FL303D,S,TMDL Report,application/pdf,Agnes McLeod TMDL Report.pdf,Final TMDL Report Nutrient TMDLs for Lake Agnes and Lake McLeod,Final TMDL Report Nutrient TMDLs for Lake Agnes (WBID 1466) and Lake McLeod (WBID 1588A) and Documentation in Support of the Development of Site-Specific Numeric Interpretations of the Narrative Nutrient Criterion,https://attains.epa.gov/attains-public/api/documents/actions/21FL303D/FL68622/197999,2020-11-06,NA,"NITROGEN, TOTAL"
21FL303D,Florida,State,FL68623,"Nutrient TMDL for Kissimmee River Basin (Reedy Lake, Lake Ida, Hickory Lake, Lake Clinch, and Lake Adelaide)",S,TMDL,EPA Final Action,2020-10-19,21FL303D,FL1706,"PHOSPHORUS, TOTAL",Nonpoint source,NA,NA,50,%,"<tibble[,3]>",NA,"<tibble[,2]>",2020-10-27,NA,"LAKE, FRESHWATER",21FL303D,Florida,State,"Nutrient TMDL for Kissimmee River Basin (Reedy Lake, Lake Ida, Hickory Lake, Lake Clinch, and Lake Adelaide)",S,TMDL,EPA Final Action,2020-10-19,21FL303D,S,TMDL Report,application/pdf,Final Kissimmee River Basin Lakes TMDL Report.pdf,"Final TMDL Report Nutrient TMDLs for Reedy Lake, Lake Ida, Hickory Lake, Lake Clinch, and Lake Adelaide","Final TMDL Report Nutrient TMDLs for Reedy Lake (WBID 1685D), Lake Ida (WBID 1685E), Hickory Lake (WBID 1730), Lake Clinch (WBID 1706), and Lake Adelaide (WBID 1730D) and Documentation in Support of the Development of Site-Specific Numeric Interpretations of the Narrative Nutrient Criterion",https://attains.epa.gov/attains-public/api/documents/actions/21FL303D/FL68623/198000,2020-10-27,NA,TROPHIC STATE INDEX (TSI)
21FL303D,Florida,State,FL68623,"Nutrient TMDL for Kissimmee River Basin (Reedy Lake, Lake Ida, Hickory Lake, Lake Clinch, and Lake Adelaide)",S,TMDL,EPA Final Action,2020-10-19,21FL303D,FL1706,"NITROGEN, TOTAL",Nonpoint source,NA,NA,18,%,"<tibble[,3]>",NA,"<tibble[,2]>",2020-10-27,NA,"LAKE, FRESHWATER",21FL303D,Florida,State,"Nutrient TMDL for Kissimmee River Basin (Reedy Lake, Lake Ida, Hickory Lake, Lake Clinch, and Lake Adelaide)",S,TMDL,EPA Final Action,2020-10-19,21FL303D,S,TMDL Report,application/pdf,Final Kissimmee River Basin Lakes TMDL Report.pdf,"Final TMDL Report Nutrient TMDLs for Reedy Lake, Lake Ida, Hickory Lake, Lake Clinch, and Lake Adelaide","Final TMDL Report Nutrient TMDLs for Reedy Lake (WBID 1685D), Lake Ida (WBID 1685E), Hickory Lake (WBID 1730), Lake Clinch (WBID 1706), and Lake Adelaide (WBID 1730D) and Documentation in Support of the Development of Site-Specific Numeric Interpretations of the Narrative Nutrient Criterion",https://attains.epa.gov/attains-public/api/documents/actions/21FL303D/FL68623/198000,2020-10-27,NA,TROPHIC STATE INDEX (TSI)
21FL303D,Florida,State,FL68623,"Nutrient TMDL for Kissimmee River Basin (Reedy Lake, Lake Ida, Hickory Lake, Lake Clinch, and Lake Adelaide)",S,TMDL,EPA Final Action,2020-10-19,21FL303D,FL1730D,"NITROGEN, TOTAL",Nonpoint source,NA,NA,6,%,"<tibble[,3]>",NA,"<tibble[,2]>",2020-10-27,NA,"LAKE, FRESHWATER",21FL303D,Florida,State,"Nutrient TMDL for Kissimmee River Basin (Reedy Lake, Lake Ida, Hickory Lake, Lake Clinch, and Lake Adelaide)",S,TMDL,EPA Final Action,2020-10-19,21FL303D,S,TMDL Report,application/pdf,Final Kissimmee River Basin Lakes TMDL Report.pdf,"Final TMDL Report Nutrient TMDLs for Reedy Lake, Lake Ida, Hickory Lake, Lake Clinch, and Lake Adelaide","Final TMDL Report Nutrient TMDLs for Reedy Lake (WBID 1685D), Lake Ida (WBID 1685E), Hickory Lake (WBID 1730), Lake Clinch (WBID 1706), and Lake Adelaide (WBID 1730D) and Documentation in Support of the Development of Site-Specific Numeric Interpretations of the Narrative Nutrient Criterion",https://attains.epa.gov/attains-public/api/documents/actions/21FL303D/FL68623/198000,2020-10-27,NA,TROPHIC STATE INDEX (TSI)
21FL303D,Florida,State,FL68623,"Nutrient TMDL for Kissimmee River Basin (Reedy Lake, Lake Ida, Hickory Lake, Lake Clinch, and Lake Adelaide)",S,TMDL,EPA Final Action,2020-10-19,21FL303D,FL1730D,"PHOSPHORUS, TOTAL",Nonpoint source,NA,NA,50,%,"<tibble[,3]>",NA,"<tibble[,2]>",2020-10-27,NA,"LAKE, FRESHWATER",21FL303D,Florida,State,"Nutrient TMDL for Kissimmee River Basin (Reedy Lake, Lake Ida, Hickory Lake, Lake Clinch, and Lake Adelaide)",S,TMDL,EPA Final Action,2020-10-19,21FL303D,S,TMDL Report,application/pdf,Final Kissimmee River Basin Lakes TMDL Report.pdf,"Final TMDL Report Nutrient TMDLs for Reedy Lake, Lake Ida, Hickory Lake, Lake Clinch, and Lake Adelaide","Final TMDL Report Nutrient TMDLs for Reedy Lake (WBID 1685D), Lake Ida (WBID 1685E), Hickory Lake (WBID 1730), Lake Clinch (WBID 1706), and Lake Adelaide (WBID 1730D) and Documentation in Support of the Development of Site-Specific Numeric Interpretations of the Narrative Nutrient Criterion",https://attains.epa.gov/attains-public/api/documents/actions/21FL303D/FL68623/198000,2020-10-27,NA,TROPHIC STATE INDEX (TSI)
21FL303D,Florida,State,FL68623,"Nutrient TMDL for Kissimmee River Basin (Reedy Lake, Lake Ida, Hickory Lake, Lake Clinch, and Lake Adelaide)",S,TMDL,EPA Final Action,2020-10-19,21FL303D,FL1685E,"PHOSPHORUS, TOTAL",Nonpoint source,NA,NA,NA,NA,"<tibble[,3]>",NA,"<tibble[,2]>",2020-10-27,NA,"LAKE, FRESHWATER",21FL303D,Florida,State,"Nutrient TMDL for Kissimmee River Basin (Reedy Lake, Lake Ida, Hickory Lake, Lake Clinch, and Lake Adelaide)",S,TMDL,EPA Final Action,2020-10-19,21FL303D,S,TMDL Report,application/pdf,Final Kissimmee River Basin Lakes TMDL Report.pdf,"Final TMDL Report Nutrient TMDLs for Reedy Lake, Lake Ida, Hickory Lake, Lake Clinch, and Lake Adelaide","Final TMDL Report Nutrient TMDLs for Reedy Lake (WBID 1685D), Lake Ida (WBID 1685E), Hickory Lake (WBID 1730), Lake Clinch (WBID 1706), and Lake Adelaide (WBID 1730D) and Documentation in Support of the Development of Site-Specific Numeric Interpretations of the Narrative Nutrient Criterion",https://attains.epa.gov/attains-public/api/documents/actions/21FL303D/FL68623/198000,2020-10-27,NA,TROPHIC STATE INDEX (TSI)
21FL303D,Florida,State,FL68623,"Nutrient TMDL for Kissimmee River Basin (Reedy Lake, Lake Ida, Hickory Lake, Lake Clinch, and Lake Adelaide)",S,TMDL,EPA Final Action,2020-10-19,21FL303D,FL1685E,"NITROGEN, TOTAL",Nonpoint source,NA,NA,87,%,"<tibble[,3]>",NA,"<tibble[,2]>",2020-10-27,NA,"LAKE, FRESHWATER",21FL303D,Florida,State,"Nutrient TMDL for Kissimmee River Basin (Reedy Lake, Lake Ida, Hickory Lake, Lake Clinch, and Lake Adelaide)",S,TMDL,EPA Final Action,2020-10-19,21FL303D,S,TMDL Report,application/pdf,Final Kissimmee River Basin Lakes TMDL Report.pdf,"Final TMDL Report Nutrient TMDLs for Reedy Lake, Lake Ida, Hickory Lake, Lake Clinch, and Lake Adelaide","Final TMDL Report Nutrient TMDLs for Reedy Lake (WBID 1685D), Lake Ida (WBID 1685E), Hickory Lake (WBID 1730), Lake Clinch (WBID 1706), and Lake Adelaide (WBID 1730D) and Documentation in Support of the Development of Site-Specific Numeric Interpretations of the Narrative Nutrient Criterion",https://attains.epa.gov/attains-public/api/documents/actions/21FL303D/FL68623/198000,2020-10-27,NA,TROPHIC STATE INDEX (TSI)
21FL303D,Florida,State,FL68623,"Nutrient TMDL for Kissimmee River Basin (Reedy Lake, Lake Ida, Hickory Lake, Lake Clinch, and Lake Adelaide)",S,TMDL,EPA Final Action,2020-10-19,21FL303D,FL1685D,"NITROGEN, TOTAL",Nonpoint source,NA,NA,54,%,"<tibble[,3]>",NA,"<tibble[,2]>",2020-10-27,NA,"LAKE, FRESHWATER",21FL303D,Florida,State,"Nutrient TMDL for Kissimmee River Basin (Reedy Lake, Lake Ida, Hickory Lake, Lake Clinch, and Lake Adelaide)",S,TMDL,EPA Final Action,2020-10-19,21FL303D,S,TMDL Report,application/pdf,Final Kissimmee River Basin Lakes TMDL Report.pdf,"Final TMDL Report Nutrient TMDLs for Reedy Lake, Lake Ida, Hickory Lake, Lake Clinch, and Lake Adelaide","Final TMDL Report Nutrient TMDLs for Reedy Lake (WBID 1685D), Lake Ida (WBID 1685E), Hickory Lake (WBID 1730), Lake Clinch (WBID 1706), and Lake Adelaide (WBID 1730D) and Documentation in Support of the Development of Site-Specific Numeric Interpretations of the Narrative Nutrient Criterion",https://attains.epa.gov/attains-public/api/documents/actions/21FL303D/FL68623/198000,2020-10-27,NA,TROPHIC STATE INDEX (TSI)
21FL303D,Florida,State,FL68623,"Nutrient TMDL for Kissimmee River Basin (Reedy Lake, Lake Ida, Hickory Lake, Lake Clinch, and Lake Adelaide)",S,TMDL,EPA Final Action,2020-10-19,21FL303D,FL1685D,"PHOSPHORUS, TOTAL",Nonpoint source,NA,NA,NA,NA,"<tibble[,3]>",NA,"<tibble[,2]>",2020-10-27,NA,"LAKE, FRESHWATER",21FL303D,Florida,State,"Nutrient TMDL for Kissimmee River Basin (Reedy Lake, Lake Ida, Hickory Lake, Lake Clinch, and Lake Adelaide)",S,TMDL,EPA Final Action,2020-10-19,21FL303D,S,TMDL Report,application/pdf,Final Kissimmee River Basin Lakes TMDL Report.pdf,"Final TMDL Report Nutrient TMDLs for Reedy Lake, Lake Ida, Hickory Lake, Lake Clinch, and Lake Adelaide","Final TMDL Report Nutrient TMDLs for Reedy Lake (WBID 1685D), Lake Ida (WBID 1685E), Hickory Lake (WBID 1730), Lake Clinch (WBID 1706), and Lake Adelaide (WBID 1730D) and Documentation in Support of the Development of Site-Specific Numeric Interpretations of the Narrative Nutrient Criterion",https://attains.epa.gov/attains-public/api/documents/actions/21FL303D/FL68623/198000,2020-10-27,NA,TROPHIC STATE INDEX (TSI)
21FL303D,Florida,State,FL68623,"Nutrient TMDL for Kissimmee River Basin (Reedy Lake, Lake Ida, Hickory Lake, Lake Clinch, and Lake Adelaide)",S,TMDL,EPA Final Action,2020-10-19,21FL303D,FL1730,"NITROGEN, TOTAL",Nonpoint source,NA,NA,69,%,"<tibble[,3]>",NA,"<tibble[,2]>",2020-10-27,NA,"LAKE, FRESHWATER",21FL303D,Florida,State,"Nutrient TMDL for Kissimmee River Basin (Reedy Lake, Lake Ida, Hickory Lake, Lake Clinch, and Lake Adelaide)",S,TMDL,EPA Final Action,2020-10-19,21FL303D,S,TMDL Report,application/pdf,Final Kissimmee River Basin Lakes TMDL Report.pdf,"Final TMDL Report Nutrient TMDLs for Reedy Lake, Lake Ida, Hickory Lake, Lake Clinch, and Lake Adelaide","Final TMDL Report Nutrient TMDLs for Reedy Lake (WBID 1685D), Lake Ida (WBID 1685E), Hickory Lake (WBID 1730), Lake Clinch (WBID 1706), and Lake Adelaide (WBID 1730D) and Documentation in Support of the Development of Site-Specific Numeric Interpretations of the Narrative Nutrient Criterion",https://attains.epa.gov/attains-public/api/documents/actions/21FL303D/FL68623/198000,2020-10-27,NA,TROPHIC STATE INDEX (TSI)
21FL303D,Florida,State,FL68623,"Nutrient TMDL for Kissimmee River Basin (Reedy Lake, Lake Ida, Hickory Lake, Lake Clinch, and Lake Adelaide)",S,TMDL,EPA Final Action,2020-10-19,21FL303D,FL1730,"PHOSPHORUS, TOTAL",Nonpoint source,NA,NA,NA,NA,"<tibble[,3]>",NA,"<tibble[,2]>",2020-10-27,NA,"LAKE, FRESHWATER",21FL303D,Florida,State,"Nutrient TMDL for Kissimmee River Basin (Reedy Lake, Lake Ida, Hickory Lake, Lake Clinch, and Lake Adelaide)",S,TMDL,EPA Final Action,2020-10-19,21FL303D,S,TMDL Report,application/pdf,Final Kissimmee River Basin Lakes TMDL Report.pdf,"Final TMDL Report Nutrient TMDLs for Reedy Lake, Lake Ida, Hickory Lake, Lake Clinch, and Lake Adelaide","Final TMDL Report Nutrient TMDLs for Reedy Lake (WBID 1685D), Lake Ida (WBID 1685E), Hickory Lake (WBID 1730), Lake Clinch (WBID 1706), and Lake Adelaide (WBID 1730D) and Documentation in Support of the Development of Site-Specific Numeric Interpretations of the Narrative Nutrient Criterion",https://attains.epa.gov/attains-public/api/documents/actions/21FL303D/FL68623/198000,2020-10-27,NA,TROPHIC STATE INDEX (TSI)
21FL303D,Florida,State,FL68626,Nutrient TMDL for Louise Lake,S,TMDL,EPA Final Action,2020-11-29,21FL303D,FL2902,"PHOSPHORUS, TOTAL",Nonpoint source,NA,NA,NA,NA,"<tibble[,3]>",NA,"<tibble[,2]>",2022-02-09,NA,"LAKE, FRESHWATER",21FL303D,Florida,State,Nutrient TMDL for Louise Lake,S,TMDL,EPA Final Action,2020-11-29,21FL303D,S,TMDL Report,application/pdf,Louise Lake_nutrientFINAL TMDL.pdf,Louise Lake_nutrientFINAL TMDL,Final Report Nutrient TMDLs for Louise Lake,https://attains.epa.gov/attains-public/api/documents/actions/21FL303D/FL68626/204621,2022-02-09,NA,"PHOSPHORUS, TOTAL"
21FL303D,Florida,State,FL68626,Nutrient TMDL for Louise Lake,S,TMDL,EPA Final Action,2020-11-29,21FL303D,FL2902,"PHOSPHORUS, TOTAL",Nonpoint source,NA,NA,NA,NA,"<tibble[,3]>",NA,"<tibble[,2]>",2022-02-09,NA,"LAKE, FRESHWATER",21FL303D,Florida,State,Nutrient TMDL for Louise Lake,S,TMDL,EPA Final Action,2020-11-29,21FL303D,S,TMDL Report,application/pdf,Louise Lake_nutrientFINAL TMDL.pdf,Louise Lake_nutrientFINAL TMDL,Final Report Nutrient TMDLs for Louise Lake,https://attains.epa.gov/attains-public/api/documents/actions/21FL303D/FL68626/204621,2022-02-09,NA,"NITROGEN, TOTAL"
21FL303D,Florida,State,FL68626,Nutrient TMDL for Louise Lake,S,TMDL,EPA Final Action,2020-11-29,21FL303D,FL2902,"NITROGEN, TOTAL",Nonpoint source,NA,NA,NA,NA,"<tibble[,3]>",NA,"<tibble[,2]>",2022-02-09,NA,"LAKE, FRESHWATER",21FL303D,Florida,State,Nutrient TMDL for Louise Lake,S,TMDL,EPA Final Action,2020-11-29,21FL303D,S,TMDL Report,application/pdf,Louise Lake_nutrientFINAL TMDL.pdf,Louise Lake_nutrientFINAL TMDL,Final Report Nutrient TMDLs for Louise Lake,https://attains.epa.gov/attains-public/api/documents/actions/21FL303D/FL68626/204621,2022-02-09,NA,"PHOSPHORUS, TOTAL"
21FL303D,Florida,State,FL68626,Nutrient TMDL for Louise Lake,S,TMDL,EPA Final Action,2020-11-29,21FL303D,FL2902,"NITROGEN, TOTAL",Nonpoint source,NA,NA,NA,NA,"<tibble[,3]>",NA,"<tibble[,2]>",2022-02-09,NA,"LAKE, FRESHWATER",21FL303D,Florida,State,Nutrient TMDL for Louise Lake,S,TMDL,EPA Final Action,2020-11-29,21FL303D,S,TMDL Report,application/pdf,Louise Lake_nutrientFINAL TMDL.pdf,Louise Lake_nutrientFINAL TMDL,Final Report Nutrient TMDLs for Louise Lake,https://attains.epa.gov/attains-public/api/documents/actions/21FL303D/FL68626/204621,2022-02-09,NA,"NITROGEN, TOTAL"
21FL303D,Florida,State,FL68627,Nutrient TMDL for Lake Wales,S,TMDL,EPA Final Action,2020-03-30,21FL303D,FL1619A,"NITROGEN, TOTAL",Nonpoint source,NA,NA,NA,NA,"<tibble[,3]>",NA,"<tibble[,2]>",2022-02-23,NA,"LAKE, FRESHWATER",21FL303D,Florida,State,Nutrient TMDL for Lake Wales,S,TMDL,EPA Final Action,2020-03-30,21FL303D,S,TMDL Report,application/pdf,Wales_TMDLDraft.pdf,Draft Report Nutrient TMDLs for Lake Wales,Draft Report Nutrient TMDLs for Lake Wales (WBID 1619A) and Documentation in Support of the Development of Site-Specific Numeric Interpretations of the Narrative Nutrient Criterion,https://attains.epa.gov/attains-public/api/documents/actions/21FL303D/FL68627/198005,2022-02-23,NA,"NITROGEN, TOTAL"
21FL303D,Florida,State,FL68627,Nutrient TMDL for Lake Wales,S,TMDL,EPA Final Action,2020-03-30,21FL303D,FL1619A,"NITROGEN, TOTAL",Nonpoint source,NA,NA,NA,NA,"<tibble[,3]>",NA,"<tibble[,2]>",2022-02-23,NA,"LAKE, FRESHWATER",21FL303D,Florida,State,Nutrient TMDL for Lake Wales,S,TMDL,EPA Final Action,2020-03-30,21FL303D,S,TMDL Report,application/pdf,Wales_TMDLDraft.pdf,Draft Report Nutrient TMDLs for Lake Wales,Draft Report Nutrient TMDLs for Lake Wales (WBID 1619A) and Documentation in Support of the Development of Site-Specific Numeric Interpretations of the Narrative Nutrient Criterion,https://attains.epa.gov/attains-public/api/documents/actions/21FL303D/FL68627/198005,2022-02-23,NA,CHLOROPHYLL-A
21FL303D,Florida,State,FL68627,Nutrient TMDL for Lake Wales,S,TMDL,EPA Final Action,2020-03-30,21FL303D,FL1619A,"PHOSPHORUS, TOTAL",Nonpoint source,NA,NA,NA,NA,"<tibble[,3]>",NA,"<tibble[,2]>",2022-02-23,NA,"LAKE, FRESHWATER",21FL303D,Florida,State,Nutrient TMDL for Lake Wales,S,TMDL,EPA Final Action,2020-03-30,21FL303D,S,TMDL Report,application/pdf,Wales_TMDLDraft.pdf,Draft Report Nutrient TMDLs for Lake Wales,Draft Report Nutrient TMDLs for Lake Wales (WBID 1619A) and Documentation in Support of the Development of Site-Specific Numeric Interpretations of the Narrative Nutrient Criterion,https://attains.epa.gov/attains-public/api/documents/actions/21FL303D/FL68627/198005,2022-02-23,NA,"NITROGEN, TOTAL"
21FL303D,Florida,State,FL68627,Nutrient TMDL for Lake Wales,S,TMDL,EPA Final Action,2020-03-30,21FL303D,FL1619A,"PHOSPHORUS, TOTAL",Nonpoint source,NA,NA,NA,NA,"<tibble[,3]>",NA,"<tibble[,2]>",2022-02-23,NA,"LAKE, FRESHWATER",21FL303D,Florida,State,Nutrient TMDL for Lake Wales,S,TMDL,EPA Final Action,2020-03-30,21FL303D,S,TMDL Report,application/pdf,Wales_TMDLDraft.pdf,Draft Report Nutrient TMDLs for Lake Wales,Draft Report Nutrient TMDLs for Lake Wales (WBID 1619A) and Documentation in Support of the Development of Site-Specific Numeric Interpretations of the Narrative Nutrient Criterion,https://attains.epa.gov/attains-public/api/documents/actions/21FL303D/FL68627/198005,2022-02-23,NA,CHLOROPHYLL-A
21FL303D,Florida,State,FL68628,Nutrient TMDL for Lake Marion & Lake Pierce,S,TMDL,EPA Final Action,2020-03-30,21FL303D,FL1480,"PHOSPHORUS, TOTAL",Nonpoint source,NA,NA,NA,NA,"<tibble[,3]>",NA,"<tibble[,2]>",2022-02-16,NA,"LAKE, FRESHWATER",21FL303D,Florida,State,Nutrient TMDL for Lake Marion & Lake Pierce,S,TMDL,EPA Final Action,2020-03-30,21FL303D,S,TMDL Report,application/pdf,Marion_Pierce_UpdatedTMDL_Final_082021.pdf,Marion_Pierce_UpdatedTMDL_Final_082021,NA,https://attains.epa.gov/attains-public/api/documents/actions/21FL303D/FL68628/204620,2022-02-16,NA,TROPHIC STATE INDEX (TSI)
21FL303D,Florida,State,FL68628,Nutrient TMDL for Lake Marion & Lake Pierce,S,TMDL,EPA Final Action,2020-03-30,21FL303D,FL1480,"NITROGEN, TOTAL",Nonpoint source,NA,NA,NA,NA,"<tibble[,3]>",NA,"<tibble[,2]>",2022-02-16,NA,"LAKE, FRESHWATER",21FL303D,Florida,State,Nutrient TMDL for Lake Marion & Lake Pierce,S,TMDL,EPA Final Action,2020-03-30,21FL303D,S,TMDL Report,application/pdf,Marion_Pierce_UpdatedTMDL_Final_082021.pdf,Marion_Pierce_UpdatedTMDL_Final_082021,NA,https://attains.epa.gov/attains-public/api/documents/actions/21FL303D/FL68628/204620,2022-02-16,NA,TROPHIC STATE INDEX (TSI)
21FL303D,Florida,State,FL68628,Nutrient TMDL for Lake Marion & Lake Pierce,S,TMDL,EPA Final Action,2020-03-30,21FL303D,FL1532A,"PHOSPHORUS, TOTAL",Nonpoint source,NA,NA,NA,NA,"<tibble[,3]>",NA,"<tibble[,2]>",2022-02-16,NA,"LAKE, FRESHWATER",21FL303D,Florida,State,Nutrient TMDL for Lake Marion & Lake Pierce,S,TMDL,EPA Final Action,2020-03-30,21FL303D,S,TMDL Report,application/pdf,Marion_Pierce_UpdatedTMDL_Final_082021.pdf,Marion_Pierce_UpdatedTMDL_Final_082021,NA,https://attains.epa.gov/attains-public/api/documents/actions/21FL303D/FL68628/204620,2022-02-16,NA,TROPHIC STATE INDEX (TSI)
21FL303D,Florida,State,FL68628,Nutrient TMDL for Lake Marion & Lake Pierce,S,TMDL,EPA Final Action,2020-03-30,21FL303D,FL1532A,"NITROGEN, TOTAL",Nonpoint source,NA,NA,NA,NA,"<tibble[,3]>",NA,"<tibble[,2]>",2022-02-16,NA,"LAKE, FRESHWATER",21FL303D,Florida,State,Nutrient TMDL for Lake Marion & Lake Pierce,S,TMDL,EPA Final Action,2020-03-30,21FL303D,S,TMDL Report,application/pdf,Marion_Pierce_UpdatedTMDL_Final_082021.pdf,Marion_Pierce_UpdatedTMDL_Final_082021,NA,https://attains.epa.gov/attains-public/api/documents/actions/21FL303D/FL68628/204620,2022-02-16,NA,TROPHIC STATE INDEX (TSI)
21FL303D,Florida,State,FL68665,Nutrient TMDL for Lake Valrico,S,TMDL,EPA Final Action,2024-01-18,21FL303D,FL1547A,"NITROGEN, TOTAL",Both,NA,NA,NA,NA,"<tibble[,3]>",NA,"<tibble[,2]>",2024-03-11,N,"LAKE, FRESHWATER",21FL303D,Florida,State,Nutrient TMDL for Lake Valrico,S,TMDL,EPA Final Action,2024-01-18,21FL303D,S,TMDL Report,application/pdf,Lake Valrico_nutrient TMDL_Final.pdf,Final Report Nutrient TMDLs for Lake Valrico,NA,https://attains.epa.gov/attains-public/api/documents/actions/21FL303D/FL68665/218792,2024-03-11,N,CHLOROPHYLL-A
21FL303D,Florida,State,FL68665,Nutrient TMDL for Lake Valrico,S,TMDL,EPA Final Action,2024-01-18,21FL303D,FL1547A,"PHOSPHORUS, TOTAL",Both,NA,NA,NA,NA,"<tibble[,3]>",NA,"<tibble[,2]>",2024-03-11,N,"LAKE, FRESHWATER",21FL303D,Florida,State,Nutrient TMDL for Lake Valrico,S,TMDL,EPA Final Action,2024-01-18,21FL303D,S,TMDL Report,application/pdf,Lake Valrico_nutrient TMDL_Final.pdf,Final Report Nutrient TMDLs for Lake Valrico,NA,https://attains.epa.gov/attains-public/api/documents/actions/21FL303D/FL68665/218792,2024-03-11,N,CHLOROPHYLL-A
21FL303D,Florida,State,FL68660,Nutrient TMDLs for Lake Istokpoga (WBID 1856B),S,TMDL,EPA Final Action,2022-01-01,21FL303D,FL1856B,"PHOSPHORUS, TOTAL",Both,NA,NA,56,%REDUCTION,"<tibble[,3]>",54073,"<tibble[,2]>",2023-04-21,NA,"LAKE, FRESHWATER",21FL303D,Florida,State,Nutrient TMDLs for Lake Istokpoga (WBID 1856B),S,TMDL,EPA Final Action,2022-01-01,21FL303D,S,TMDL Report,application/pdf,Istokpoga_TMDL.pdf,Istokpoga TMDL final,NA,https://attains.epa.gov/attains-public/api/documents/actions/21FL303D/FL68660/210992,2023-04-21,NA,CHLOROPHYLL-A
